pqnuOmega
4.0
1.7653439321152433
0.014144846999620639
2.837909192083089
4.455899353270571
53.30312896178093
0.032153961405487985
2.3065644437902826
0.6917714285348557
128.60788447860045
175.4946203910122
616.2861794373662
1213.1230711575251
342.45441537790083
0.0002721131661466584
0.010861039570048345
0.009044322127232898
0.011671015987180145
24685.724385091562
7.799579598752365
0.00019621234375179236
0.07906605932416516
0.010153605067497193
16158.404592914841
61098.81910007926
617.1018392846202
124.08461216031056
0.00026538842688253293
963.1479432978883
3.605191077357432
14.365546410516561
2847.0212966329245
42473.10565353856
577.975108703356
194.54282508521058
143.58108418130792
6.989101229760935e-5
1075.4356496145715
1076.6911811918903
0.004280541967011479
8817.001506452221
0.10028742743144112
0.015008045748080956
0.007144262708567912
0.16732635312605992
3118.6132873442957
346.485084102814
77352.09015867693
4043.354768990719
5.248712271113494
32.986491067841506
22.727851161747534
11.419155953510447
0.049557194108765495
6257.25681490553
793.0680200131978
162659.11171226943
